1;Andaluc≠a;18;Granada;18135;18135;Montefr≠o;370;6.400;2.519;23.482.345;9.322,09;3.669,12;6.699,23;0,4735;0,2064;7,2326;5,2356;3,2897;2,6963;8,6203;14,5979;24,0806;50,0048
1;Andaluc≠a;18;Granada;18140;18140;Motril;2.057;58.501;22.454;395.412.919;17.609,91;6.759,08;13.582,65;0,4617;0,205;11,9868;8,653;4,188;3,1276;9,6616;15,2322;21,5692;50,4094
1;Andaluc≠a;18;Granada;18145;18145;Og≠jares;484;12.145;5.949;125.685.118;21.127,10;10.348,71;15.012,55;0,4233;0,1628;7,687;5,1328;1,4003;4,4235;10,9936;14,7941;23,6325;46,1564
1;Andaluc≠a;18;Granada;18147;18147;Örgiva;203;5.508;1.800;25.498.998;14.166,11;4.629,45;9.678,84;0,557;0,2907;17,112;13,3699;2,7732;1,6734;6,0327;13,3255;21,0429;57,9256
1;Andaluc≠a;18;Granada;18149;18149;Otura;223;5.883;2.632;59.889.870;22.754,51;10.180,16;17.499,45;0,4264;0,1667;6,065;3,8978;0,884;3,3105;10,5672;15,4883;23,4336;47,2005
1;Andaluc≠a;18;Granada;18150;18150;Padul;287;7.961;3.056;48.264.355;15.793,31;6.062,60;12.929,26;0,4113;0,1547;6,9086;3,3997;0,4857;4,4594;11,5321;16,3372;21,8153;45,856
1;Andaluc≠a;18;Granada;18153;18153;Peligros;358;10.597;4.567;84.026.680;18.398,66;7.929,29;17.257,22;0,3806;0,1399;5,4538;3,3356;1,144;3,8539;11,8599;17,995;24,4781;41,8131
1;Andaluc≠a;18;Granada;18158;18158;Pinos Puente;434;13.540;3.924;49.194.678;12.536,87;3.633,28;10.636,02;0,445;0,1868;6,0834;3,6559;0,7125;2,6662;8,7987;17,2217;24,8477;46,4657
1;Andaluc≠a;18;Granada;18173;18173;Salobreœa;422;12.288;4.308;69.226.631;16.069,32;5.633,68;13.066,03;0,4887;0,2434;16,3729;12,9252;3,9003;2,5216;9,0662;15,7229;21,1208;51,5686
1;Andaluc≠a;18;Granada;18175;18175;Santa Fe;504;14.934;5.258;87.376.866;16.617,89;5.850,87;13.025,94;0,4424;0,1889;11,251;8,1651;3,4324;3,9991;10,8804;15,5615;21,3697;48,1893
1;Andaluc≠a;18;Granada;18911;18911;Vegas del Genil;165;7.224;3.798;61.155.700;16.102,08;8.465,63;13.808,02;0,3894;0,1368;4,0773;2,325;0,7117;4,2293;10,8385;17,1384;24,2449;43,5489
1;Andaluc≠a;18;Granada;18193;18193;Zubia, La;535;16.941;7.083;141.332.057;19.953,70;8.342,60;16.023,46;0,4108;0,1582;7,2102;4,5103;1,6041;3,7571;11,0636;16,4328;23,3001;45,4464
1;Andaluc≠a;21;Huelva;21002;21002;Aljaraque;764;16.368;7.558;182.316.192;24.122,28;11.138,57;18.724,11;0,4381;0,1767;9,285;6,6379;1,8439;3,5611;9,8836;15,6238;22,9639;47,9677
1;Andaluc≠a;21;Huelva;21005;21005;Almonte;869;20.726;6.763;96.203.269;14.224,94;4.641,67;10.734,72;0,4762;0,2074;9,6715;6,6774;2,7843;2,9355;9,0289;15,0146;21,4508;51,5702
